image1,image2,ssim_score
cat_1011.png,cat_1203.png,0.185289
cat_1137.png,cat_1260.png,0.185286
cat_1025.png,cat_1115.png,0.185286
cat_1055.png,cat_1162.png,0.185281
cat_1165.png,cat_1232.png,0.185271
cat_1061.png,cat_1208.png,0.185270
cat_1046.png,cat_1139.png,0.185268
cat_1092.png,cat_1292.png,0.185263
cat_1203.png,cat_1289.png,0.185259
cat_1070.png,cat_1221.png,0.185244
cat_1183.png,cat_1208.png,0.185240
cat_1000.png,cat_1257.png,0.185214
cat_1083.png,cat_1138.png,0.185213
cat_1006.png,cat_1145.png,0.185213
cat_1007.png,cat_1232.png,0.185210
cat_1163.png,cat_1255.png,0.185206
cat_1087.png,cat_1203.png,0.185205
cat_1173.png,cat_1251.png,0.185203
cat_1185.png,cat_1274.png,0.185200
cat_1137.png,cat_1212.png,0.185194
cat_1143.png,cat_1232.png,0.185193
cat_1097.png,cat_1209.png,0.185169
cat_1033.png,cat_1310.png,0.185135
cat_1229.png,cat_1267.png,0.185126
cat_1069.png,cat_1245.png,0.185119
cat_1240.png,cat_1283.png,0.185111
cat_1030.png,cat_11.png,0.185105
cat_1048.png,cat_106.png,0.185101
cat_1022.png,cat_1117.png,0.185101
cat_1097.png,cat_1251.png,0.185088
cat_1113.png,cat_1257.png,0.185081
cat_1015.png,cat_1250.png,0.185080
cat_1044.png,cat_1287.png,0.185075
cat_1193.png,cat_1201.png,0.185054
cat_1148.png,cat_1232.png,0.185053
cat_1130.png,cat_1284.png,0.185051
cat_1160.png,cat_1284.png,0.185051
cat_1185.png,cat_129.png,0.185036
cat_1197.png,cat_1302.png,0.185035
cat_1144.png,cat_1305.png,0.185032
cat_1080.png,cat_1243.png,0.185018
cat_106.png,cat_1259.png,0.185017
cat_1009.png,cat_1203.png,0.185012
cat_1059.png,cat_1121.png,0.185008
cat_1193.png,cat_1194.png,0.185008
cat_1161.png,cat_1169.png,0.185008
cat_11.png,cat_1247.png,0.184992
cat_113.png,cat_1204.png,0.184989
cat_1172.png,cat_1299.png,0.184985
cat_1024.png,cat_1287.png,0.184975
cat_1047.png,cat_1158.png,0.184966
cat_0.png,cat_1186.png,0.184960
cat_115.png,cat_1171.png,0.184955
cat_1237.png,cat_1297.png,0.184953
cat_1113.png,cat_130.png,0.184952
cat_1077.png,cat_1148.png,0.184949
cat_1149.png,cat_1232.png,0.184948
cat_1257.png,cat_1293.png,0.184946
cat_1029.png,cat_1061.png,0.184943
cat_1035.png,cat_1054.png,0.184907
cat_1066.png,cat_1226.png,0.184906
cat_11.png,cat_119.png,0.184900
cat_1046.png,cat_1221.png,0.184882
cat_1121.png,cat_1159.png,0.184878
cat_1080.png,cat_113.png,0.184866
cat_1194.png,cat_13.png,0.184862
cat_1104.png,cat_1185.png,0.184862
cat_1230.png,cat_1296.png,0.184862
cat_1223.png,cat_1232.png,0.184853
cat_1056.png,cat_1185.png,0.184845
cat_1026.png,cat_1155.png,0.184829
cat_1009.png,cat_1166.png,0.184810
cat_1014.png,cat_1036.png,0.184803
cat_1238.png,cat_1285.png,0.184798
cat_1078.png,cat_1209.png,0.184797
cat_1267.png,cat_1293.png,0.184786
cat_1115.png,cat_1154.png,0.184776
cat_1088.png,cat_1130.png,0.184775
cat_1088.png,cat_1160.png,0.184775
cat_1200.png,cat_1226.png,0.184773
cat_1180.png,cat_1296.png,0.184764
cat_108.png,cat_1310.png,0.184763
cat_104.png,cat_1267.png,0.184758
cat_1197.png,cat_1288.png,0.184758
cat_1015.png,cat_1109.png,0.184754
cat_1028.png,cat_1041.png,0.184754
cat_1117.png,cat_122.png,0.184749
cat_1194.png,cat_1273.png,0.184735
cat_1232.png,cat_1285.png,0.184730
cat_1201.png,cat_1263.png,0.184727
cat_1044.png,cat_1161.png,0.184727
cat_1018.png,cat_1188.png,0.184708
cat_1067.png,cat_1147.png,0.184702
cat_1002.png,cat_122.png,0.184696
cat_1103.png,cat_1239.png,0.184693
cat_1108.png,cat_1188.png,0.184690
cat_1048.png,cat_1117.png,0.184688
cat_1015.png,cat_1107.png,0.184675
cat_1047.png,cat_122.png,0.184666
cat_1020.png,cat_1172.png,0.184666
cat_1115.png,cat_1293.png,0.184665
cat_1006.png,cat_1251.png,0.184654
cat_1100.png,cat_1104.png,0.184653
cat_1055.png,cat_1228.png,0.184644
cat_1136.png,cat_1296.png,0.184638
cat_1007.png,cat_1310.png,0.184637
cat_1130.png,cat_1254.png,0.184635
cat_1160.png,cat_1254.png,0.184635
cat_1013.png,cat_1059.png,0.184628
cat_1028.png,cat_1083.png,0.184623
cat_1215.png,cat_13.png,0.184617
cat_0.png,cat_1137.png,0.184617
cat_110.png,cat_1194.png,0.184616
cat_1058.png,cat_1251.png,0.184616
cat_1176.png,cat_1237.png,0.184613
cat_1130.png,cat_1181.png,0.184612
cat_1160.png,cat_1181.png,0.184612
cat_1292.png,cat_1295.png,0.184608
cat_1100.png,cat_117.png,0.184606
cat_1022.png,cat_1069.png,0.184603
cat_1068.png,cat_111.png,0.184593
cat_1103.png,cat_1252.png,0.184592
cat_1212.png,cat_124.png,0.184590
cat_106.png,cat_1188.png,0.184584
cat_0.png,cat_1050.png,0.184573
cat_1073.png,cat_1163.png,0.184567
cat_1236.png,cat_1239.png,0.184564
cat_1037.png,cat_1043.png,0.184553
cat_106.png,cat_1208.png,0.184553
cat_1012.png,cat_1150.png,0.184552
cat_1026.png,cat_1239.png,0.184545
cat_1057.png,cat_1275.png,0.184545
cat_1048.png,cat_1240.png,0.184542
cat_1081.png,cat_1121.png,0.184536
cat_1005.png,cat_1100.png,0.184519
cat_1046.png,cat_1201.png,0.184514
cat_1029.png,cat_1271.png,0.184508
cat_1191.png,cat_1296.png,0.184500
cat_1196.png,cat_1257.png,0.184482
cat_1009.png,cat_1285.png,0.184480
cat_1010.png,cat_1275.png,0.184476
cat_1054.png,cat_1156.png,0.184464
cat_1148.png,cat_127.png,0.184454
cat_1034.png,cat_1130.png,0.184452
cat_1034.png,cat_1160.png,0.184452
cat_0.png,cat_1286.png,0.184441
cat_1036.png,cat_1182.png,0.184439
cat_1052.png,cat_1067.png,0.184437
cat_1107.png,cat_1240.png,0.184435
cat_1097.png,cat_1128.png,0.184423
cat_106.png,cat_1281.png,0.184420
cat_1032.png,cat_11.png,0.184415
cat_1062.png,cat_1290.png,0.184412
cat_1147.png,cat_1238.png,0.184409
cat_1009.png,cat_1132.png,0.184391
cat_1267.png,cat_1283.png,0.184387
cat_1221.png,cat_1226.png,0.184386
cat_1236.png,cat_1247.png,0.184384
cat_1161.png,cat_1241.png,0.184375
cat_1013.png,cat_1148.png,0.184374
cat_1042.png,cat_1144.png,0.184373
cat_1170.png,cat_1291.png,0.184371
cat_1089.png,cat_1186.png,0.184368
cat_1001.png,cat_1240.png,0.184367
cat_1019.png,cat_1197.png,0.184366
cat_127.png,cat_1285.png,0.184363
cat_1185.png,cat_1304.png,0.184363
cat_1133.png,cat_1185.png,0.184353
cat_1251.png,cat_1260.png,0.184352
cat_1026.png,cat_1270.png,0.184341
cat_1067.png,cat_1087.png,0.184335
cat_1077.png,cat_1218.png,0.184329
cat_1115.png,cat_1282.png,0.184319
cat_1026.png,cat_1173.png,0.184318
cat_110.png,cat_1164.png,0.184314
cat_1002.png,cat_1301.png,0.184313
cat_1150.png,cat_1188.png,0.184296
cat_1055.png,cat_1180.png,0.184295
cat_1186.png,cat_1227.png,0.184277
cat_111.png,cat_1304.png,0.184270
cat_1.png,cat_1305.png,0.184269
cat_1290.png,cat_1296.png,0.184266
cat_1117.png,cat_1218.png,0.184262
cat_1145.png,cat_1185.png,0.184260
cat_1135.png,cat_1197.png,0.184251
cat_1173.png,cat_1287.png,0.184242
cat_1080.png,cat_1135.png,0.184236
cat_1002.png,cat_1265.png,0.184235
cat_1193.png,cat_1257.png,0.184234
cat_1073.png,cat_108.png,0.184215
cat_1237.png,cat_1250.png,0.184211
cat_1218.png,cat_1262.png,0.184202
cat_1164.png,cat_1261.png,0.184197
cat_0.png,cat_1168.png,0.184196
cat_110.png,cat_1286.png,0.184195
cat_1094.png,cat_1186.png,0.184192
cat_1069.png,cat_1078.png,0.184186
cat_1026.png,cat_1309.png,0.184185
cat_1243.png,cat_1260.png,0.184180
cat_1067.png,cat_1289.png,0.184178
cat_1115.png,cat_1168.png,0.184177
cat_1059.png,cat_1069.png,0.184176
cat_1084.png,cat_1212.png,0.184171
cat_1079.png,cat_1179.png,0.184160
cat_1006.png,cat_1113.png,0.184152
cat_1103.png,cat_1179.png,0.184151
cat_1036.png,cat_1096.png,0.184146
cat_1029.png,cat_1202.png,0.184141
cat_1064.png,cat_1070.png,0.184132
cat_1043.png,cat_1115.png,0.184130
cat_1168.png,cat_1194.png,0.184130
cat_1180.png,cat_1238.png,0.184125
cat_1185.png,cat_1242.png,0.184115
cat_1054.png,cat_1214.png,0.184112
cat_1163.png,cat_1215.png,0.184110
cat_1069.png,cat_1249.png,0.184097
cat_1126.png,cat_1144.png,0.184090
cat_1245.png,cat_1296.png,0.184088
cat_1046.png,cat_1131.png,0.184080
cat_1052.png,cat_1100.png,0.184078
cat_1041.png,cat_1139.png,0.184071
cat_1117.png,cat_1191.png,0.184070
cat_1172.png,cat_1186.png,0.184064
cat_1007.png,cat_1079.png,0.184062
cat_1129.png,cat_1296.png,0.184057
cat_11.png,cat_1217.png,0.184047
cat_1238.png,cat_1306.png,0.184042
cat_1251.png,cat_1254.png,0.184027
cat_1010.png,cat_1172.png,0.184021
cat_1022.png,cat_1275.png,0.184020
cat_1067.png,cat_1213.png,0.184019
cat_1067.png,cat_126.png,0.184010
cat_1013.png,cat_106.png,0.184010
cat_111.png,cat_1297.png,0.184003
cat_1168.png,cat_1226.png,0.183991
cat_111.png,cat_1294.png,0.183987
cat_12.png,cat_1239.png,0.183978
cat_1150.png,cat_1216.png,0.183968
cat_1114.png,cat_1155.png,0.183959
cat_1251.png,cat_1285.png,0.183956
cat_1068.png,cat_1263.png,0.183953
cat_1026.png,cat_1159.png,0.183948
cat_1041.png,cat_1107.png,0.183932
cat_1235.png,cat_1267.png,0.183925
cat_1075.png,cat_1155.png,0.183919
cat_1197.png,cat_1293.png,0.183900
cat_1197.png,cat_122.png,0.183899
cat_1092.png,cat_1106.png,0.183897
cat_1073.png,cat_1138.png,0.183892
cat_1295.png,cat_13.png,0.183885
cat_1185.png,cat_126.png,0.183885
cat_1062.png,cat_1193.png,0.183875
cat_1146.png,cat_1172.png,0.183869
cat_106.png,cat_1197.png,0.183863
cat_1130.png,cat_114.png,0.183863
cat_114.png,cat_1160.png,0.183863
cat_1122.png,cat_1185.png,0.183860
cat_1008.png,cat_1073.png,0.183857
cat_1002.png,cat_1261.png,0.183852
cat_1073.png,cat_1244.png,0.183850
cat_1032.png,cat_1067.png,0.183844
cat_1103.png,cat_113.png,0.183831
cat_1164.png,cat_117.png,0.183829
cat_1010.png,cat_1053.png,0.183828
cat_1028.png,cat_1226.png,0.183825
cat_1035.png,cat_1227.png,0.183821
cat_1025.png,cat_115.png,0.183809
cat_1036.png,cat_1198.png,0.183798
cat_1171.png,cat_1294.png,0.183797
cat_1186.png,cat_1208.png,0.183791
cat_11.png,cat_1177.png,0.183789
cat_1100.png,cat_1302.png,0.183789
cat_1069.png,cat_114.png,0.183778
cat_1036.png,cat_1069.png,0.183772
cat_1117.png,cat_1159.png,0.183771
cat_1077.png,cat_1145.png,0.183771
cat_1002.png,cat_1022.png,0.183770
cat_1084.png,cat_116.png,0.183769
cat_1025.png,cat_1226.png,0.183762
cat_1036.png,cat_1286.png,0.183759
cat_1141.png,cat_1297.png,0.183748
cat_1069.png,cat_1283.png,0.183738
cat_1056.png,cat_1073.png,0.183724
cat_1075.png,cat_1252.png,0.183720
cat_1224.png,cat_1239.png,0.183717
cat_1024.png,cat_1260.png,0.183710
cat_1100.png,cat_1307.png,0.183707
cat_1181.png,cat_1236.png,0.183704
cat_1163.png,cat_1297.png,0.183703
cat_1075.png,cat_1266.png,0.183696
cat_1013.png,cat_1023.png,0.183694
cat_1226.png,cat_1240.png,0.183692
cat_1009.png,cat_1117.png,0.183690
cat_1196.png,cat_1237.png,0.183682
cat_1014.png,cat_1185.png,0.183670
cat_1042.png,cat_1150.png,0.183668
cat_1073.png,cat_1140.png,0.183664
cat_1002.png,cat_1129.png,0.183663
cat_1014.png,cat_1310.png,0.183651
cat_1067.png,cat_1191.png,0.183646
cat_1092.png,cat_1109.png,0.183630
cat_111.png,cat_1268.png,0.183628
cat_1035.png,cat_1255.png,0.183623
cat_1108.png,cat_1296.png,0.183621
cat_107.png,cat_1078.png,0.183613
cat_1109.png,cat_1287.png,0.183612
cat_1224.png,cat_1269.png,0.183602
cat_1055.png,cat_1069.png,0.183593
cat_1052.png,cat_1257.png,0.183591
cat_1059.png,cat_1310.png,0.183591
cat_1025.png,cat_1069.png,0.183585
cat_1097.png,cat_1259.png,0.183584
cat_1067.png,cat_1072.png,0.183581
cat_1161.png,cat_1170.png,0.183573
cat_1048.png,cat_1251.png,0.183570
cat_1067.png,cat_1165.png,0.183569
cat_1067.png,cat_12.png,0.183568
cat_1117.png,cat_1243.png,0.183568
cat_1095.png,cat_1238.png,0.183559
cat_1185.png,cat_1223.png,0.183551
cat_1103.png,cat_1136.png,0.183549
cat_1136.png,cat_1212.png,0.183548
cat_1063.png,cat_1077.png,0.183547
cat_1029.png,cat_118.png,0.183544
cat_1117.png,cat_120.png,0.183536
cat_1109.png,cat_1267.png,0.183529
cat_1259.png,cat_1295.png,0.183527
cat_1089.png,cat_1278.png,0.183526
cat_1125.png,cat_1269.png,0.183522
cat_1067.png,cat_1288.png,0.183522
cat_1029.png,cat_1274.png,0.183508
cat_1115.png,cat_1244.png,0.183498
cat_1239.png,cat_1290.png,0.183491
cat_1130.png,cat_1169.png,0.183491
cat_1160.png,cat_1169.png,0.183491
cat_1269.png,cat_1272.png,0.183483
cat_11.png,cat_1301.png,0.183479
cat_119.png,cat_1262.png,0.183476
cat_1035.png,cat_1267.png,0.183473
cat_1212.png,cat_1293.png,0.183472
cat_1076.png,cat_1085.png,0.183468
cat_1.png,cat_1162.png,0.183467
cat_1115.png,cat_1166.png,0.183465
cat_1178.png,cat_1297.png,0.183461
cat_1002.png,cat_1192.png,0.183453
cat_1037.png,cat_1285.png,0.183450
cat_1010.png,cat_1266.png,0.183447
cat_1016.png,cat_1029.png,0.183447
cat_1226.png,cat_1277.png,0.183445
cat_1203.png,cat_1273.png,0.183443
cat_1092.png,cat_1240.png,0.183437
cat_1199.png,cat_1236.png,0.183436
cat_1094.png,cat_1117.png,0.183432
cat_1203.png,cat_1248.png,0.183427
cat_1035.png,cat_1091.png,0.183424
cat_1043.png,cat_1046.png,0.183419
cat_1076.png,cat_1306.png,0.183418
cat_1148.png,cat_1267.png,0.183410
cat_1013.png,cat_1085.png,0.183403
cat_1196.png,cat_1240.png,0.183382
cat_1084.png,cat_1101.png,0.183380
cat_1085.png,cat_1297.png,0.183380
cat_1029.png,cat_126.png,0.183359
cat_1059.png,cat_1287.png,0.183340
cat_1062.png,cat_1113.png,0.183337
cat_1115.png,cat_1258.png,0.183314
cat_1130.png,cat_1277.png,0.183296
cat_1160.png,cat_1277.png,0.183296
cat_1049.png,cat_1121.png,0.183292
cat_1096.png,cat_1197.png,0.183290
cat_1212.png,cat_1284.png,0.183285
cat_1073.png,cat_1080.png,0.183285
cat_1211.png,cat_1239.png,0.183279
cat_1185.png,cat_1279.png,0.183279
cat_1020.png,cat_1076.png,0.183273
cat_1046.png,cat_1117.png,0.183268
cat_1035.png,cat_1103.png,0.183268
cat_111.png,cat_1243.png,0.183268
cat_1073.png,cat_109.png,0.183263
cat_1100.png,cat_131.png,0.183261
cat_1262.png,cat_1264.png,0.183259
cat_1077.png,cat_1294.png,0.183251
cat_113.png,cat_1194.png,0.183244
cat_1097.png,cat_1260.png,0.183237
cat_1240.png,cat_1255.png,0.183230
cat_1.png,cat_1030.png,0.183230
cat_1103.png,cat_1267.png,0.183229
cat_1036.png,cat_1114.png,0.183208
cat_1232.png,cat_1279.png,0.183194
cat_0.png,cat_1066.png,0.183190
cat_1026.png,cat_1311.png,0.183185
cat_1074.png,cat_1276.png,0.183174
cat_1013.png,cat_1249.png,0.183168
cat_1073.png,cat_1300.png,0.183167
cat_1066.png,cat_1121.png,0.183165
cat_1058.png,cat_1075.png,0.183149
cat_130.png,cat_1310.png,0.183148
cat_1253.png,cat_1269.png,0.183144
cat_1071.png,cat_1103.png,0.183132
cat_1077.png,cat_1088.png,0.183113
cat_1012.png,cat_1262.png,0.183108
cat_1025.png,cat_1062.png,0.183104
cat_1069.png,cat_116.png,0.183088
cat_1115.png,cat_1206.png,0.183087
cat_1083.png,cat_1208.png,0.183082
cat_1078.png,cat_115.png,0.183069
cat_1.png,cat_1193.png,0.183069
cat_1042.png,cat_1226.png,0.183061
cat_117.png,cat_1296.png,0.183034
cat_1078.png,cat_1163.png,0.183033
cat_1208.png,cat_1261.png,0.183027
cat_1029.png,cat_1124.png,0.183019
cat_1080.png,cat_1126.png,0.183013
cat_1083.png,cat_1092.png,0.182996
cat_1031.png,cat_1080.png,0.182990
cat_1115.png,cat_1276.png,0.182990
cat_1077.png,cat_1142.png,0.182987
cat_1219.png,cat_1267.png,0.182978
cat_1073.png,cat_126.png,0.182975
cat_1000.png,cat_1251.png,0.182968
cat_1023.png,cat_1144.png,0.182964
cat_1257.png,cat_1276.png,0.182963
cat_1241.png,cat_127.png,0.182961
cat_1011.png,cat_1257.png,0.182953
cat_1085.png,cat_127.png,0.182951
cat_1120.png,cat_127.png,0.182939
cat_1013.png,cat_1107.png,0.182927
cat_1117.png,cat_1293.png,0.182922
cat_1094.png,cat_1176.png,0.182920
cat_1187.png,cat_1262.png,0.182919
cat_1237.png,cat_1261.png,0.182916
cat_1084.png,cat_1094.png,0.182912
cat_1136.png,cat_1257.png,0.182912
cat_1076.png,cat_1179.png,0.182902
cat_1078.png,cat_1229.png,0.182900
cat_1013.png,cat_1036.png,0.182900
cat_1261.png,cat_1263.png,0.182900
cat_1024.png,cat_1043.png,0.182892
cat_1071.png,cat_1121.png,0.182890
cat_1059.png,cat_1076.png,0.182886
cat_1091.png,cat_1232.png,0.182873
cat_1171.png,cat_1301.png,0.182870
cat_1028.png,cat_1276.png,0.182864
cat_1144.png,cat_1179.png,0.182859
cat_1109.png,cat_1139.png,0.182854
cat_1172.png,cat_1290.png,0.182846
cat_1083.png,cat_1117.png,0.182843
cat_1117.png,cat_1204.png,0.182834
cat_1062.png,cat_1251.png,0.182833
cat_104.png,cat_1079.png,0.182830
cat_1100.png,cat_1277.png,0.182829
cat_1154.png,cat_1285.png,0.182823
cat_1196.png,cat_1197.png,0.182823
cat_1125.png,cat_1232.png,0.182811
cat_1074.png,cat_1078.png,0.182811
cat_112.png,cat_1212.png,0.182807
cat_1197.png,cat_1202.png,0.182807
cat_1144.png,cat_1277.png,0.182806
cat_1158.png,cat_1226.png,0.182791
cat_1037.png,cat_1309.png,0.182774
cat_1042.png,cat_1236.png,0.182772
cat_1078.png,cat_1174.png,0.182770
cat_1026.png,cat_1285.png,0.182766
cat_1078.png,cat_110.png,0.182766
cat_1070.png,cat_1256.png,0.182761
cat_1010.png,cat_1077.png,0.182758
cat_1173.png,cat_1296.png,0.182739
cat_1037.png,cat_1097.png,0.182730
cat_1179.png,cat_1238.png,0.182727
cat_0.png,cat_1196.png,0.182721
cat_1071.png,cat_130.png,0.182718
cat_1236.png,cat_1253.png,0.182714
cat_1076.png,cat_1276.png,0.182712
cat_1059.png,cat_1278.png,0.182701
cat_1.png,cat_131.png,0.182701
cat_1262.png,cat_1273.png,0.182686
cat_1239.png,cat_1256.png,0.182677
cat_1.png,cat_1205.png,0.182675
cat_1000.png,cat_1236.png,0.182673
cat_1074.png,cat_1250.png,0.182672
cat_1028.png,cat_1103.png,0.182661
cat_1102.png,cat_1185.png,0.182655
cat_1173.png,cat_1257.png,0.182653
cat_1029.png,cat_1193.png,0.182647
cat_1080.png,cat_1123.png,0.182646
cat_1059.png,cat_1212.png,0.182626
cat_11.png,cat_1173.png,0.182621
cat_1059.png,cat_1238.png,0.182620
cat_1089.png,cat_1275.png,0.182617
cat_1239.png,cat_1306.png,0.182616
cat_1013.png,cat_1043.png,0.182615
cat_1134.png,cat_1206.png,0.182612
cat_122.png,cat_1297.png,0.182611
cat_1186.png,cat_1197.png,0.182608
cat_1059.png,cat_1117.png,0.182607
cat_1060.png,cat_1185.png,0.182606
cat_104.png,cat_1150.png,0.182606
cat_1041.png,cat_1195.png,0.182600
cat_1068.png,cat_1240.png,0.182592
cat_1053.png,cat_1267.png,0.182580
cat_1195.png,cat_1295.png,0.182578
cat_1004.png,cat_1296.png,0.182568
cat_1137.png,cat_1158.png,0.182568
cat_1067.png,cat_1248.png,0.182564
cat_11.png,cat_1275.png,0.182564
cat_1146.png,cat_1296.png,0.182561
cat_1183.png,cat_1240.png,0.182556
cat_1157.png,cat_1257.png,0.182550
cat_1079.png,cat_1189.png,0.182550
cat_1088.png,cat_1226.png,0.182547
cat_1076.png,cat_1292.png,0.182543
cat_1001.png,cat_1117.png,0.182542
cat_1077.png,cat_1233.png,0.182540
cat_1054.png,cat_1297.png,0.182538
cat_1046.png,cat_1075.png,0.182538
cat_11.png,cat_1303.png,0.182529
cat_1052.png,cat_1194.png,0.182524
cat_1069.png,cat_1168.png,0.182520
cat_1216.png,cat_1240.png,0.182517
cat_1130.png,cat_1288.png,0.182514
cat_1160.png,cat_1288.png,0.182514
cat_1129.png,cat_1310.png,0.182513
cat_1.png,cat_1052.png,0.182499
cat_1103.png,cat_1284.png,0.182498
cat_107.png,cat_1211.png,0.182497
cat_1030.png,cat_1269.png,0.182492
cat_1012.png,cat_1296.png,0.182492
cat_1063.png,cat_11.png,0.182491
cat_1097.png,cat_1297.png,0.182485
cat_1117.png,cat_1198.png,0.182482
cat_1022.png,cat_1194.png,0.182477
cat_1046.png,cat_1260.png,0.182450
cat_1150.png,cat_1285.png,0.182450
cat_1186.png,cat_1263.png,0.182448
cat_1028.png,cat_110.png,0.182440
cat_1028.png,cat_1295.png,0.182440
cat_1204.png,cat_1260.png,0.182429
cat_1049.png,cat_1212.png,0.182423
cat_1041.png,cat_1290.png,0.182420
cat_1084.png,cat_1283.png,0.182414
cat_1115.png,cat_1309.png,0.182400
cat_1046.png,cat_1069.png,0.182400
cat_1035.png,cat_1243.png,0.182394
cat_1117.png,cat_1187.png,0.182394
cat_1091.png,cat_1185.png,0.182389
cat_1026.png,cat_1291.png,0.182388
cat_1001.png,cat_1054.png,0.182377
cat_1115.png,cat_1131.png,0.182366
cat_1013.png,cat_1201.png,0.182365
cat_1185.png,cat_1290.png,0.182363
cat_1036.png,cat_1284.png,0.182350
cat_111.png,cat_117.png,0.182350
cat_1013.png,cat_1306.png,0.182347
cat_11.png,cat_1288.png,0.182336
cat_1044.png,cat_1257.png,0.182334
cat_1069.png,cat_120.png,0.182334
cat_1026.png,cat_1166.png,0.182324
cat_1115.png,cat_1256.png,0.182321
cat_1073.png,cat_1136.png,0.182319
cat_1164.png,cat_1174.png,0.182318
cat_1011.png,cat_1239.png,0.182310
cat_1183.png,cat_1238.png,0.182308
cat_1076.png,cat_1286.png,0.182308
cat_1260.png,cat_130.png,0.182308
cat_1232.png,cat_1274.png,0.182305
cat_110.png,cat_1237.png,0.182301
cat_1002.png,cat_1224.png,0.182300
cat_11.png,cat_1235.png,0.182296
cat_1126.png,cat_1185.png,0.182291
cat_1115.png,cat_1233.png,0.182286
cat_1117.png,cat_1217.png,0.182282
cat_1036.png,cat_1087.png,0.182272
cat_1275.png,cat_130.png,0.182268
cat_1081.png,cat_1310.png,0.182267
cat_1206.png,cat_1275.png,0.182233
cat_1054.png,cat_1226.png,0.182233
cat_1101.png,cat_1130.png,0.182228
cat_1101.png,cat_1160.png,0.182228
cat_1169.png,cat_1212.png,0.182220
cat_1115.png,cat_1303.png,0.182218
cat_1209.png,cat_1291.png,0.182216
cat_1013.png,cat_1283.png,0.182215
cat_1076.png,cat_1240.png,0.182212
cat_1140.png,cat_1194.png,0.182207
cat_111.png,cat_125.png,0.182199
cat_1268.png,cat_1296.png,0.182196
cat_1090.png,cat_1188.png,0.182195
cat_1194.png,cat_1276.png,0.182193
cat_102.png,cat_1109.png,0.182190
cat_1259.png,cat_1275.png,0.182187
cat_1037.png,cat_113.png,0.182181
cat_1103.png,cat_1202.png,0.182179
cat_1009.png,cat_1035.png,0.182176
cat_1002.png,cat_1097.png,0.182176
cat_1.png,cat_128.png,0.182172
cat_1103.png,cat_1304.png,0.182171
cat_1102.png,cat_1212.png,0.182166
cat_1070.png,cat_1292.png,0.182165
cat_1150.png,cat_1225.png,0.182165
cat_1057.png,cat_106.png,0.182153
cat_1047.png,cat_1068.png,0.182148
cat_1024.png,cat_1116.png,0.182148
cat_1029.png,cat_1095.png,0.182148
cat_1097.png,cat_1155.png,0.182145
cat_1035.png,cat_1218.png,0.182139
cat_1103.png,cat_1260.png,0.182137
cat_1255.png,cat_1276.png,0.182134
cat_115.png,cat_1186.png,0.182131
cat_1143.png,cat_1236.png,0.182123
cat_1142.png,cat_1240.png,0.182116
cat_1043.png,cat_1237.png,0.182109
cat_1196.png,cat_1208.png,0.182102
cat_1171.png,cat_1256.png,0.182102
cat_1037.png,cat_1292.png,0.182098
cat_108.png,cat_1144.png,0.182088
cat_1032.png,cat_1130.png,0.182082
cat_1032.png,cat_1160.png,0.182082
cat_1046.png,cat_1267.png,0.182073
cat_100.png,cat_1077.png,0.182067
cat_1121.png,cat_1202.png,0.182065
cat_1130.png,cat_1218.png,0.182062
cat_1160.png,cat_1218.png,0.182062
cat_1150.png,cat_1283.png,0.182058
cat_1100.png,cat_1252.png,0.182049
cat_1117.png,cat_114.png,0.182036
cat_1067.png,cat_1162.png,0.182031
cat_1017.png,cat_1188.png,0.182018
cat_1114.png,cat_1310.png,0.182013
cat_1089.png,cat_111.png,0.182012
cat_1123.png,cat_1296.png,0.182012
cat_0.png,cat_1292.png,0.182005
cat_1138.png,cat_1164.png,0.182003
cat_1009.png,cat_1115.png,0.181995
cat_1200.png,cat_1257.png,0.181993
cat_1007.png,cat_1239.png,0.181992
cat_1146.png,cat_1240.png,0.181991
cat_1014.png,cat_1073.png,0.181991
cat_1004.png,cat_1117.png,0.181985
cat_1010.png,cat_1267.png,0.181973
cat_1156.png,cat_1188.png,0.181972
cat_1037.png,cat_1282.png,0.181971
cat_1002.png,cat_1173.png,0.181967
cat_1035.png,cat_1235.png,0.181958
cat_1137.png,cat_1263.png,0.181954
cat_1144.png,cat_1198.png,0.181935
cat_1144.png,cat_1237.png,0.181935
cat_1257.png,cat_126.png,0.181934
cat_1079.png,cat_1148.png,0.181915
cat_1226.png,cat_1276.png,0.181912
cat_1077.png,cat_1261.png,0.181908
cat_103.png,cat_1269.png,0.181902
cat_1144.png,cat_1187.png,0.181899
cat_111.png,cat_1110.png,0.181888
cat_1.png,cat_1133.png,0.181881
cat_1234.png,cat_1239.png,0.181871
cat_1108.png,cat_1193.png,0.181864
cat_1236.png,cat_1246.png,0.181862
cat_1025.png,cat_1310.png,0.181861
cat_1079.png,cat_1095.png,0.181858
cat_1013.png,cat_1159.png,0.181857
cat_1052.png,cat_1212.png,0.181839
cat_1117.png,cat_1306.png,0.181835
cat_1218.png,cat_1232.png,0.181834
cat_1296.png,cat_1297.png,0.181828
cat_1194.png,cat_1258.png,0.181821
cat_1028.png,cat_1203.png,0.181813
cat_1015.png,cat_1176.png,0.181801
cat_1045.png,cat_1296.png,0.181801
cat_1259.png,cat_1310.png,0.181797
cat_1123.png,cat_1232.png,0.181788
cat_1097.png,cat_130.png,0.181787
